"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.839151833E0,-3.234623566E0,-1.345986008E1,8.066725159E-1,1.386655485E1
2.849085833E0,-1.576222229E0,-1.219289474E1,-1.639091492E-1,1.229544733E1
2.859019833E0,-4.129911804E-1,-1.147708328E1,-4.087998962E-1,1.149178488E1
2.868953833E0,-5.072950745E-1,-1.090123077E1,1.728904724E-1,1.091439745E1
2.878887833E0,-1.421444092E0,-1.094029953E1,6.297404480E-1,1.105021403E1
2.888820833E0,-2.174977112E0,-1.085707260E1,7.912545776E-1,1.110101953E1
2.898754833E0,-2.249821472E0,-1.092173813E1,1.152303772E0,1.121043551E1
2.908688833E0,-2.391277313E0,-1.114073273E1,1.402433624E0,1.148045961E1
2.918622833E0,-2.921175385E0,-1.099508560E1,1.226250000E0,1.144241505E1
2.928555833E0,-4.077820129E0,-1.115330658E1,2.802172852E-1,1.187869464E1
2.938489833E0,-5.043312378E0,-1.226100311E1,-1.414857788E0,1.333300490E1
2.948423833E0,-5.101840668E0,-1.424677368E1,-2.570754089E0,1.534953143E1
2.958357833E0,-4.299658813E0,-1.540716064E1,-4.286935272E0,1.656035866E1
2.968291833E0,-5.446873169E0,-1.555595123E1,-5.994135132E0,1.753812139E1
2.978224833E0,-7.355104980E0,-1.463401840E1,-4.998106384E0,1.712405125E1
2.988158833E0,-6.496640167E0,-1.179592026E1,-2.375559998E0,1.367455131E1
2.998092833E0,-5.462440796E0,-9.106762390E0,3.097059631E-1,1.062390222E1
3.008026833E0,-4.402195587E0,-7.410340118E0,1.325044556E0,8.720562467E0
3.017959833E0,-2.822081451E0,-6.617139587E0,6.497987366E-1,7.223082336E0
3.027893833E0,-1.230740662E0,-5.747597809E0,-1.397493896E0,6.041737526E0
3.037827833E0,-6.752458191E-1,-5.704637146E0,-3.022215271E0,6.490965031E0
3.047761833E0,-1.698667603E0,-6.665339355E0,-3.395688629E0,7.670914001E0
3.057695833E0,-2.668500824E0,-7.521558838E0,-3.274590454E0,8.626568648E0
3.067628833E0,-2.636916504E0,-8.129145355E0,-2.845432892E0,9.007375933E0
3.077562833E0,-2.588417358E0,-8.508157196E0,-2.442171478E0,9.222409925E0
3.087496833E0,-2.646047516E0,-9.084907837E0,-2.247127075E0,9.725569287E0
3.097430833E0,-2.139051819E0,-9.847571869E0,-2.243384857E0,1.032390382E1
3.107363833E0,-1.312770081E0,-1.006836273E1,-1.957180023E0,1.034049549E1
3.117297833E0,-1.047821045E0,-9.657467194E0,-1.366658020E0,9.809809156E0
3.127231833E0,-1.067579956E0,-8.969048767E0,-1.267115021E0,9.120808255E0
