"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.892143458E0,5.614075470E0,-1.705702972E0,-8.696914673E-2,5.868119771E0
2.902076458E0,6.815327454E0,-2.462678833E0,3.667373657E-2,7.246710999E0
2.912009458E0,8.209079132E0,-3.713028717E0,3.817062378E-2,9.009829046E0
2.921942458E0,9.247619476E0,-5.243595886E0,3.981719971E-2,1.063086775E1
2.931876458E0,1.012374756E1,-6.983278198E0,-1.085243225E-1,1.229911446E1
2.941809458E0,1.103250778E1,-8.960217133E0,-1.372645569E-1,1.421339370E1
2.951742458E0,1.125195145E1,-1.107995911E1,-1.047821045E-2,1.579151718E1
2.961675458E0,1.111004654E1,-1.338097412E1,2.040257263E-1,1.739325240E1
2.971609458E0,1.111004654E1,-1.588481735E1,5.050497437E-1,1.939112250E1
2.981542458E0,1.114432526E1,-1.804467590E1,9.400451660E-1,2.122946063E1
2.991475458E0,1.216505264E1,-1.963317261E1,1.465153198E0,2.314296105E1
3.001408458E0,1.438179291E1,-2.070823700E1,1.776505737E0,2.527494846E1
3.011342458E0,1.715447708E1,-2.109802643E1,1.737137604E0,2.724739346E1
3.021275458E0,1.963990860E1,-2.064237396E1,1.906884613E0,2.855643223E1
3.031208458E0,2.085283630E1,-1.928649353E1,2.051483917E0,2.847838129E1
3.041141458E0,2.063818268E1,-1.747451157E1,1.916165314E0,2.711023475E1
3.051075458E0,1.928559540E1,-1.555744812E1,1.771416321E0,2.484162430E1
3.061008458E0,1.726150452E1,-1.344968124E1,1.928439789E0,2.196752930E1
3.070941458E0,1.507320511E1,-1.110780121E1,2.313289490E0,1.886626800E1
3.080875458E0,1.296079788E1,-8.692873077E0,2.464624786E0,1.579945250E1
3.090808458E0,1.102966370E1,-6.378086700E0,2.873724060E0,1.306107810E1
3.100741458E0,9.086255035E0,-4.038002930E0,3.326083374E0,1.048467114E1
3.110674458E0,7.222331085E0,-2.075284424E0,3.429518280E0,8.260173568E0
3.120608458E0,5.159021759E0,-6.222560120E-1,3.393143921E0,6.206136779E0
3.130541458E0,3.016676788E0,3.146456909E-1,3.142864380E0,4.367715337E0
3.140474458E0,1.161434784E0,6.719526672E-1,2.521955566E0,2.856695823E0
3.150407458E0,-3.023712158E-1,7.571255493E-1,1.551673279E0,1.752814141E0
3.160341458E0,-1.285526733E0,6.135740662E-1,4.417314148E-1,1.491368083E0
3.170274458E0,-1.461710358E0,3.805087280E-1,-1.561253357E-1,1.518472648E0
3.180207458E0,-1.251547394E0,3.635939026E-1,-4.508624268E-1,1.379075173E0
3.190140458E0,-8.915460205E-1,3.183879089E-1,-5.508544922E-1,1.095292581E0
3.200074458E0,-3.686833191E-1,-7.933502197E-3,-3.676354980E-1,5.207169957E-1
3.210007458E0,3.373983765E-1,-2.683918762E-1,-1.097218323E-1,4.448716041E-1
